Date,Hours Online,Av. WHT (Deg C),Av. WHP (bar),Av. DHT (Deg C),Av. DHP (bar),Oil (m3),Gas (m3),Produced Water (m3),Well_ID,X,Y
2003-05-30,24.0,71.6908395833333,106.337446074461,94.36382083333329,147.729668257099,297.451016158233,356131.432151748,0.0,Well_12,1.23349,56.8859
2003-05-30,24.0,95.6669520833333,107.01692848984001,70.18350833333331,161.73250153652603,566.288814698696,331147.10672416503,52.2803114571746,Well_13,1.22352,56.9148
2003-05-30,24.0,59.9820125,49.6993775590536,99.6533208333334,152.55691615770502,312.830758117858,37614.1992887799,0.0,Well_14,1.22292,56.9146
2003-05-31,24.0,71.0241958333333,107.05603252889601,94.36055625,147.658401453192,265.64320315807504,352421.77625438,0.0,Well_12,1.23349,56.8859
2003-05-31,24.0,95.6563083333333,108.45409723228,69.41934375,161.63252802236502,522.687600101997,331395.468867518,52.2803114571746,Well_13,1.22352,56.9148
2003-05-31,24.0,62.69118125,49.8996766508042,99.6517833333333,152.74125990157103,354.30179888091607,42558.8353547126,0.0,Well_14,1.22292,56.9146
2003-06-01,24.0,70.66169375,107.001700184182,94.35694166666669,147.54336629061703,259.005741221354,353724.103697388,0.0,Well_12,1.23349,56.8859
2003-06-01,24.0,69.43909188768235,109.500142255533,69.3400375,161.548074464038,492.59489745552804,362473.855869061,52.2803114571746,Well_13,1.22352,56.9148
2003-06-01,24.0,58.25064375,49.62959817104869,99.647425,152.507856431543,286.693211875421,34495.88626006,0.0,Well_14,1.22292,56.9146
2003-06-02,24.0,71.59541875,106.279524349357,94.35256875,147.48007820226002,277.97560700193,378033.649635708,0.0,Well_12,1.23349,56.8859
2003-06-02,24.0,69.43909188768235,107.392157274394,69.7344625,161.458496195462,527.654280121435,340951.155072778,52.2803114571746,Well_13,1.22352,56.9148
2003-06-02,24.0,61.9020145833333,49.6639712275952,99.6419395833333,151.952387837753,319.369061160391,38476.3350245398,0.0,Well_14,1.22292,56.9146
2003-06-03,24.0,71.7336625,106.113854549665,94.34944791666659,147.308442073239,283.93740809609903,385583.024093297,0.0,Well_12,1.23349,56.8859
2003-06-03,24.0,69.43909188768235,107.416947539419,69.7569875,161.373396840316,538.538961870726,349268.806083942,52.2803114571746,Well_13,1.22352,56.9148
2003-06-03,24.0,59.609652083333295,49.462695107752396,99.6409916666667,151.669549662764,297.986088051431,35903.238429872305,0.0,Well_14,1.22292,56.9146
2003-06-04,24.0,71.5809145833334,106.292515281516,94.3464208333333,147.273256562628,276.366868322127,393695.938817953,0.0,Well_12,1.23349,56.8859
2003-06-04,24.0,69.43909188768235,108.465034113909,69.2596583333333,161.281631195414,509.12786177931804,343825.475548156,82.313681868743,Well_13,1.22352,56.9148
2003-06-04,24.0,59.67029375,49.615473969631395,99.634125,151.2209500266,306.175392414892,36893.803831552905,0.0,Well_14,1.22292,56.9146
2003-06-05,24.0,71.2772083333333,106.827355874947,94.3423875,147.222113620918,258.992419806205,368403.755746465,0.0,Well_12,1.23349,56.8859
2003-06-05,24.0,69.43909188768235,107.564064221438,70.034125,161.186615734258,528.243582529701,350943.267434186,82.313681868743,Well_13,1.22352,56.9148
2003-06-05,24.0,60.70952708333329,49.37400012256929,99.63596041666659,151.182681356978,310.572637475465,37427.8096134016,0.0,Well_14,1.22292,56.9146
2003-06-06,24.0,70.84149375,106.731632120504,94.34027916666669,147.107057626187,254.011532110264,347894.071328982,0.0,Well_12,1.23349,56.8859
2003-06-06,24.0,69.43909188768235,107.22558335915501,70.3005520833334,161.025395682977,535.261504661997,380490.10224397405,82.313681868743,Well_13,1.22352,56.9148
2003-06-06,24.0,61.403983333333294,49.4572391662315,99.63154166666669,151.13732975449201,315.342684563352,38013.4894766236,0.0,Well_14,1.22292,56.9146
2003-06-07,24.0,69.53575,107.244207306156,94.33831041666669,147.00650081167203,222.510362034789,320085.577269956,0.0,Well_12,1.23349,56.8859
2003-06-07,24.0,69.43909188768235,108.339957852391,69.81572916666669,160.957503688259,505.70485402873703,391654.675275632,82.313681868743,Well_13,1.22352,56.9148
2003-06-07,24.0,64.7221,49.1651181827598,99.63079791666671,150.66589807591902,373.595830270351,45019.5335213163,0.0,Well_14,1.22292,56.9146
2003-06-08,24.0,68.4925833333333,107.49189330198301,94.33622916666658,146.906652290444,200.96452207227202,309062.03839244903,0.0,Well_12,1.23349,56.8859
2003-06-08,24.0,69.43909188768235,109.426125607103,69.5080604166667,160.86188409459302,469.48060196949405,401897.303533671,82.313681868743,Well_13,1.22352,56.9148
2003-06-08,24.0,66.54786875,49.679791166468696,99.6340520833334,151.610823816458,415.282123079158,50068.52269051901,0.0,Well_14,1.22292,56.9146
2003-06-09,24.0,71.0689208333333,106.203047423364,94.3327333333333,146.79653351656202,257.47734804463,359174.22199102,0.0,Well_12,1.23349,56.8859
2003-06-09,24.0,69.43909188768235,108.762267308336,69.5927770833333,160.828011009778,488.62313875571505,372946.08396439103,82.313681868743,Well_13,1.22352,56.9148
2003-06-09,24.0,59.83604375,49.2182964260605,99.6328354166666,150.986317459398,298.389619840037,35976.8669586809,0.0,Well_14,1.22292,56.9146
2003-06-10,24.0,71.2633375,105.87677420419399,94.3292020833333,146.679019327484,268.368321396074,356027.153811609,0.0,Well_12,1.23349,56.8859
2003-06-10,24.0,69.43909188768235,108.158530610292,70.1637916666667,160.645667152838,507.59001428636503,401269.27864804905,82.313681868743,Well_13,1.22352,56.9148
2003-06-10,24.0,58.6958708333333,49.680761944914195,99.6361479166667,151.777772710497,285.73276654039404,34439.4427158162,0.0,Well_14,1.22292,56.9146
2003-06-11,6.0,70.43215416666659,107.31341172667,94.32749791666659,146.50200850234802,64.7758637300633,92349.26399860099,0.0,Well_12,1.23349,56.8859
2003-06-11,6.0,149.69152083333302,107.844402537768,70.2766020833334,160.682331746488,135.50740940288102,105686.869474341,82.313681868743,Well_13,1.22352,56.9148
2003-06-11,23.75,51.932720625,48.020259996406004,99.60606666666669,149.11356917797002,274.38056595125204,33396.535345672695,0.0,Well_14,1.22292,56.9146
2003-06-12,13.0,68.0786083333333,107.10038002148801,94.3001333333333,146.62875133630502,110.841245324898,141193.54732157802,0.0,Well_12,1.23349,56.8859
2003-06-12,22.45,69.43909188768235,98.8541712623544,68.7820875,160.271584136836,545.2728002167481,222464.803231738,82.313681868743,Well_13,1.22352,56.9148
2003-06-12,24.0,67.8201979166667,46.5157658938766,99.5458166666667,141.85208390921,481.87149854144104,58738.678855022896,0.0,Well_14,1.22292,56.9146
2003-06-13,24.0,68.823925,105.02880548170201,94.335875,146.506716569487,239.89922696122701,301242.927341769,0.0,Well_12,1.23349,56.8859
2003-06-13,24.0,139.6355,107.009639318637,66.2840395833333,160.591586877205,473.32855448909004,291325.24691090296,82.313681868743,Well_13,1.22352,56.9148
2003-06-13,24.0,62.7506541666667,48.0669906875848,99.5638854166667,144.43445873500102,351.275697477746,42607.759567263,0.0,Well_14,1.22292,56.9146
2003-06-14,24.0,69.39127916666669,106.297614993178,94.33719375,146.405743111862,232.294800191223,317417.370574072,0.0,Well_12,1.23349,56.8859
2003-06-14,24.0,69.43909188768235,106.88272774422,69.7689375,160.561505244688,527.8700201746921,348944.504627254,82.313681868743,Well_13,1.22352,56.9148
2003-06-14,24.0,62.0665958333333,48.71329581214219,99.58352291666671,146.827844246253,326.143520849678,39532.4311357991,0.0,Well_14,1.22292,56.9146
2003-06-15,24.0,68.406275,106.50656151266901,94.3349645833334,146.33885106060703,211.59898294192,289641.837923932,0.0,Well_12,1.23349,56.8859
2003-06-15,24.0,69.43909188768235,107.57306371260601,69.623325,160.47719751145002,516.97191721103,352313.825213743,82.313681868743,Well_13,1.22352,56.9148
2003-06-15,24.0,63.6944208333333,48.07807964394819,99.58980000000001,146.633042760334,345.610408612294,41844.0124660952,0.0,Well_14,1.22292,56.9146
2003-06-16,24.0,68.9092020833333,106.26049209210801,94.3308875,146.278708627729,224.225008316727,298576.28349798,0.0,Well_12,1.23349,56.8859
2003-06-16,24.0,69.43909188768235,106.776671240658,70.08599166666669,160.32258125345703,538.2334289905641,380477.263740175,82.313681868743,Well_13,1.22352,56.9148
2003-06-16,24.0,61.3116854166666,48.7478959391834,99.60118125,148.274449955127,318.93477225700104,38583.6248713421,0.0,Well_14,1.22292,56.9146
2003-06-17,24.0,69.1029354166667,106.535559873101,94.32907291666659,146.1663191489,220.75356315602102,317911.54128620296,0.0,Well_12,1.23349,56.8859
2003-06-17,24.0,69.43909188768235,108.369727002575,69.18595416666669,160.230398965446,507.61498202221105,377312.052293444,82.313681868743,Well_13,1.22352,56.9148
2003-06-17,24.0,63.1763020833333,48.3348234609792,99.3649020833333,147.263507113862,353.34984797658404,42706.6514191463,0.0,Well_14,1.22292,56.9146
2003-06-18,24.0,68.3086395833333,106.095151440473,94.326475,146.092364996936,234.00847730818302,312076.26853523403,0.0,Well_12,1.23349,56.8859
2003-06-18,24.0,69.43909188768235,107.960206406881,69.2509333333334,160.22589921986201,505.98427370180406,360118.245903988,82.313681868743,Well_13,1.22352,56.9148
2003-06-18,24.0,60.5626895833333,48.2274961959323,99.2257270833333,146.853155315164,310.369839324535,37573.047752381804,0.0,Well_14,1.22292,56.9146
2003-06-19,24.0,69.73338333333331,106.255584036276,94.32275625,146.044992675368,220.84325548925202,365838.233474925,0.0,Well_12,1.23349,56.8859
2003-06-19,24.0,69.43909188768235,109.249177278433,66.1915125,160.135779315244,424.15096235306606,319312.456523364,82.313681868743,Well_13,1.22352,56.9148
2003-06-19,24.0,54.9129395833333,48.3735629373148,99.2497520833333,147.776040635203,272.932593481969,33031.6108558607,0.0,Well_14,1.22292,56.9146
2003-06-20,24.0,66.82822916666669,107.011160065987,94.3205729166667,145.95524774954902,189.63322934128803,277985.069945827,0.0,Well_12,1.23349,56.8859
2003-06-20,24.0,69.43909188768235,109.36585818129201,69.32192916666669,160.011348850546,483.121623691845,379959.646665365,82.313681868743,Well_13,1.22352,56.9148
2003-06-20,24.0,64.68001666666659,48.2271462157202,99.2479,148.09968900278201,436.263362347027,52763.8579545458,0.0,Well_14,1.22292,56.9146
2003-06-21,24.0,67.39034375,106.37434398825201,94.3198083333334,145.88050197567702,210.19963880178702,282822.33537423104,0.0,Well_12,1.23349,56.8859
2003-06-21,24.0,69.43909188768235,109.74652415842701,69.25002291666671,159.927999396459,482.79265703444605,391365.66730863706,82.313681868743,Well_13,1.22352,56.9148
2003-06-21,24.0,62.04890625,48.226017112893096,99.2390708333334,147.708148640485,382.35406225584705,46180.3810373097,0.0,Well_14,1.22292,56.9146
2003-06-22,24.0,69.8767520833333,105.684714229937,94.3173145833333,145.764279380239,245.078265050553,332912.67398429,0.0,Well_12,1.23349,56.8859
2003-06-22,24.0,69.43909188768235,107.387265884287,69.1763583333333,159.83773366675302,513.5205797951929,363108.79854502797,82.313681868743,Well_13,1.22352,56.9148
2003-06-22,24.0,58.660997916666695,48.54001394283709,99.2444208333334,148.47833426083602,285.82362308716,34550.714798697896,0.0,Well_14,1.22292,56.9146
2003-06-23,24.0,69.2364729166667,106.42654520346001,94.31530000000001,145.653056502117,230.4627343829,338497.808558943,0.0,Well_12,1.23349,56.8859
2003-06-23,24.0,89.29710416666668,108.058786249841,68.9740854166667,159.610413186126,491.423766367416,354744.491163561,82.313681868743,Well_13,1.22352,56.9148
2003-06-23,24.0,62.9689375,48.47454472780169,99.21315416666658,146.48738432919902,333.557938530895,40296.395140268796,0.0,Well_14,1.22292,56.9146
2003-06-24,24.0,69.04586041666668,106.401650777658,94.31178125,145.58639360457198,215.645173295433,314675.775247759,0.0,Well_12,1.23349,56.8859
2003-06-24,24.0,69.43909188768235,108.059411214505,69.7056583333333,159.675284518299,504.64189297689103,379354.16374663706,82.313681868743,Well_13,1.22352,56.9148
2003-06-24,24.0,61.74904375,47.9922407472818,99.2303833333333,147.145638778141,327.760636369968,39630.651716626104,0.0,Well_14,1.22292,56.9146
2003-06-25,24.0,69.184225,106.451835440216,94.30883125,145.499481851898,213.82605302235604,319063.84055635903,0.0,Well_12,1.23349,56.8859
2003-06-25,24.0,69.43909188768235,107.76319879569701,69.7351729166667,159.615412903442,506.660017158073,375623.780138731,82.313681868743,Well_13,1.22352,56.9148
2003-06-25,24.0,60.73565833333329,48.43082011665901,99.23396041666659,147.697628401966,304.80410718504,36872.616691122,0.0,Well_14,1.22292,56.9146
2003-06-26,24.0,69.34956666666669,106.207745074425,94.3070354166667,145.412465938447,219.394998286726,321313.628660983,0.0,Well_12,1.23349,56.8859
2003-06-26,24.0,69.43909188768235,107.677474475885,69.7371229166667,159.464379776192,507.528706359253,378966.289989635,82.313681868743,Well_13,1.22352,56.9148
2003-06-26,24.0,60.4311125,48.5213316658002,99.23502291666671,147.825829486807,300.14246756689,36317.7651301954,0.0,Well_14,1.22292,56.9146
2003-06-27,24.0,69.8698375,105.693274162625,94.30453125,145.35046944373101,235.428266516928,329235.27078194404,0.0,Well_12,1.23349,56.8859
2003-06-27,24.0,69.43909188768235,107.455487027062,69.7687145833333,159.387654947549,509.22939270932403,377369.50331225,82.313681868743,Well_13,1.22352,56.9148
2003-06-27,24.0,58.5348166666667,48.363384346146,99.2367020833333,147.88318041085103,273.114293673071,33047.2893474139,0.0,Well_14,1.22292,56.9146
2003-06-28,24.0,70.1932145833333,105.464964154612,94.30270625,145.275786166325,243.679912151742,351249.642356235,0.0,Well_12,1.23349,56.8859
2003-06-28,24.0,131.947708333333,107.408989656024,69.0355125,159.34111591220102,495.27342931393304,363906.864867999,82.313681868743,Well_13,1.22352,56.9148
2003-06-28,24.0,58.421579166666696,48.4566665719664,99.2326833333334,147.495264843607,267.068277924588,32321.631632254903,0.0,Well_14,1.22292,56.9146
2003-06-29,24.0,68.9623104166667,106.437252931378,94.30061041666669,145.16697981823899,206.605206969906,312431.812334478,0.0,Well_12,1.23349,56.8859
2003-06-29,24.0,69.43909188768235,108.049140961852,69.6362854166667,159.16756322487402,498.129528653883,376754.700646716,82.313681868743,Well_13,1.22352,56.9148
2003-06-29,24.0,63.22257708333329,48.186161033023495,99.2214145833333,146.252210125955,347.821915071953,42058.381579752,0.0,Well_14,1.22292,56.9146
2003-06-30,10.6,70.67202916666669,67.91324357990919,94.2342208333334,147.097391506043,114.86679011124001,148643.658407063,0.0,Well_12,1.23349,56.8859
2003-06-30,12.3,69.43909188768235,102.40876195236702,68.55319791666659,158.99030241387203,290.893977146317,178650.209242573,82.313681868743,Well_13,1.22352,56.9148
2003-06-30,14.0,52.630740625,47.5973255757963,99.2673375,147.072997051973,182.042719601302,21926.443077354197,0.0,Well_14,1.22292,56.9146
2003-07-01,24.0,64.8645958333333,100.737016889545,90.36390416666659,139.119342585145,213.79132710231102,294747.013369923,0.0,Well_12,1.23349,56.8859
2003-07-01,24.0,67.17534375,98.7912060724079,67.17534375,152.28416074596998,536.353974894,350459.113681877,82.313681868743,Well_13,1.22352,56.9148
2003-07-02,24.0,71.7754833333333,103.9225951102,94.30409791666659,144.986698344692,271.509078138626,377428.965291067,0.0,Well_12,1.23349,56.8859
2003-07-02,24.0,70.9330333333333,102.78043052155,70.9330333333333,158.155807929546,543.526230760801,500040.912459379,82.313681868743,Well_13,1.22352,56.9148
2003-07-03,24.0,72.01171875,104.206358232892,94.3018791666667,144.92601427577102,251.66451590654302,399943.260744754,0.0,Well_12,1.23349,56.8859
2003-07-03,24.0,70.9037125,102.058594250859,70.9037125,157.744164537208,509.425202738079,541888.762141754,82.313681868743,Well_13,1.22352,56.9148
2003-07-04,18.0,57.7651279166667,107.712951636672,94.16744166666659,145.87462730783102,195.08454648901503,277180.142961715,0.0,Well_12,1.23349,56.8859
2003-07-04,14.75,48.6422266666667,113.046414665862,48.6422266666667,157.964964553169,302.99514015691005,283833.322911048,95.34403305259809,Well_13,1.22352,56.9148
2003-07-04,12.5,27.8861978723404,24.9594381466774,50.8071595744681,78.2381598088664,192.085947148156,23062.2621246527,0.0,Well_14,1.22292,56.9146
2003-07-05,24.0,69.6061083333333,105.82912064852701,94.3026,144.799083952415,202.620573250032,323098.09425416,0.0,Well_12,1.23349,56.8859
2003-07-05,24.0,69.65093125,108.81547263343901,69.65093125,158.78037678307302,462.753468450801,395699.248406472,95.34403305259809,Well_13,1.22352,56.9148
2003-07-05,24.0,68.6565270833333,49.6196154021414,99.6507833333333,152.95601859244303,492.67948147116505,59101.888055795105,0.0,Well_14,1.22292,56.9146
2003-07-06,24.0,69.8038458333333,105.88134686232301,94.299725,144.691069226237,203.053317202473,327879.518365421,0.0,Well_12,1.23349,56.8859
2003-07-06,24.0,69.6837458333333,108.26989931350201,69.6837458333333,158.621927408472,471.237134956542,382864.555995862,95.34403305259809,Well_13,1.22352,56.9148
2003-07-06,24.0,66.96134166666668,49.22458982023189,99.65070625,151.71127647019603,439.468431715255,52726.7448052274,0.0,Well_14,1.22292,56.9146
2003-07-07,24.0,62.60858125,94.8595325360027,84.4736333333333,129.653606944761,207.316363364,331518.86527285,0.0,Well_12,1.23349,56.8859
2003-07-07,24.0,62.409608333333296,97.1527987080047,62.409608333333296,142.120131253806,475.394715749369,386617.743782461,95.34403305259809,Well_13,1.22352,56.9148
2003-07-07,24.0,59.36480833333329,44.161092777158295,89.2595208333334,134.811877795988,426.28644197903003,51191.973400175804,0.0,Well_14,1.22292,56.9146
2003-07-08,24.0,69.99186875,105.58178254969701,94.29408125,144.55920168203102,210.62573303615102,340064.35437747405,0.0,Well_12,1.23349,56.8859
2003-07-08,24.0,69.6092479166667,108.341249446031,69.6092479166667,158.402044007352,469.6658418766261,390887.59655080305,95.34403305259809,Well_13,1.22352,56.9148
2003-07-08,24.0,64.9972333333333,49.097994894579,99.63314375,149.772261102177,403.64876305015304,48541.84853794191,0.0,Well_14,1.22292,56.9146
2003-07-09,24.0,67.39441666666669,100.819985115186,90.3633270833334,138.51593920158902,222.779254449066,348677.93675809697,0.0,Well_12,1.23349,56.8859
2003-07-09,24.0,66.65445625,103.826338052576,66.65445625,151.76512759211903,468.858964402362,389504.720281357,95.34403305259809,Well_13,1.22352,56.9148
2003-07-09,24.0,60.9122375,47.0716344650525,95.4697645833333,143.008643517299,381.643660355701,45928.1401285775,0.0,Well_14,1.22292,56.9146
2003-07-10,24.0,69.5219729166667,105.91907389590202,94.2907,144.43095893288,195.451424158255,330098.718900097,0.0,Well_12,1.23349,56.8859
2003-07-10,24.0,69.5926145833333,108.388267620955,69.5926145833333,158.246136155719,465.685770804688,391217.043690719,95.34403305259809,Well_13,1.22352,56.9148
2003-07-10,24.0,65.83541666666659,49.1141502311558,99.60347916666669,147.906408264214,414.769610900744,49946.9632325335,0.0,Well_14,1.22292,56.9146
2003-07-11,24.0,69.0071458333333,106.06023258145301,94.28807916666669,144.371587289754,186.470345184453,315488.138462482,0.0,Well_12,1.23349,56.8859
2003-07-11,24.0,69.62465416666659,108.008372433573,69.62465416666659,158.134871613286,471.965378580223,386531.90234173904,95.34403305259809,Well_13,1.22352,56.9148
2003-07-11,24.0,65.7593104166667,49.066948733263196,99.59701041666659,147.355210262297,414.81105538074905,49957.4777722168,0.0,Well_14,1.22292,56.9146
2003-07-12,24.0,69.648775,105.50931789685,94.2870770833333,144.286842081251,205.53010971252002,329336.490413376,0.0,Well_12,1.23349,56.8859
2003-07-12,24.0,69.6756729166667,107.46996537512202,69.6756729166667,158.04718907086001,483.159479739942,380258.003140032,95.34403305259809,Well_13,1.22352,56.9148
2003-07-12,24.0,62.84413125,48.9068036212054,99.5855645833333,146.45084472848202,370.663384839426,44690.2056129502,0.0,Well_14,1.22292,56.9146
2003-07-13,24.0,69.3358395833333,105.69106595414401,94.28620625,144.205325856847,197.300909106564,326021.870217192,0.0,Well_12,1.23349,56.8859
2003-07-13,24.0,69.6646375,107.48865181859,69.6646375,157.952319434791,482.87496032297105,385445.13905269,95.34403305259809,Well_13,1.22352,56.9148
2003-07-13,24.0,63.525383333333295,48.8712972954007,99.59085416666669,146.905152375249,375.61204050409003,45278.1840915824,0.0,Well_14,1.22292,56.9146
2003-07-14,24.0,67.9364645833333,103.40686176977701,92.32055,141.152206813613,196.184837868428,326361.56177913,0.0,Well_12,1.23349,56.8859
2003-07-14,24.0,68.1965979166667,105.30777512541701,68.1965979166667,154.60819601162,475.911414881372,386568.827268528,95.34403305259809,Well_13,1.22352,56.9148
2003-07-14,24.0,62.164841666666696,47.8688748057288,97.5141145833334,143.91988366242302,370.17310210735,44641.246078327895,0.0,Well_14,1.22292,56.9146
2003-07-15,24.0,69.28160625,105.59305066259701,94.28145416666669,144.016690688951,192.760024754735,324648.955225775,0.0,Well_12,1.23349,56.8859
2003-07-15,24.0,69.57659166666669,107.954312990095,69.57659166666669,157.85880388882902,467.430062428814,389988.201548322,95.34403305259809,Well_13,1.22352,56.9148
2003-07-15,24.0,63.962904166666696,48.9267108289847,99.5908020833333,147.20019819335002,378.667733602658,45652.1215348505,0.0,Well_14,1.22292,56.9146
2003-07-16,24.0,62.647633333333296,94.0968110769614,84.4581625,129.036704324452,211.18123784182302,338431.477008445,0.0,Well_12,1.23349,56.8859
2003-07-16,24.0,62.3378166666667,96.7787156920019,62.3378166666667,141.33486315288602,461.81087819456,394094.623734221,95.34403305259809,Well_13,1.22352,56.9148
2003-07-16,24.0,54.64295,43.624585611288005,89.21314166666659,131.599330266845,333.216534366099,40213.9166795685,0.0,Well_14,1.22292,56.9146
2003-07-17,24.0,68.46985625,102.645252747838,92.3126291666667,140.874951656294,212.922168136043,338634.43495652697,0.0,Well_12,1.23349,56.8859
2003-07-17,24.0,68.13008125,105.487639955855,68.13008125,154.35758518116302,466.36382853893804,389452.769109275,95.34403305259809,Well_13,1.22352,56.9148
2003-07-17,24.0,59.78851875,47.6291112786317,97.5092645833333,143.45016022059903,337.03116150579905,40676.4616178756,0.0,Well_14,1.22292,56.9146
2003-07-18,20.1,70.3527041666667,104.119015254599,94.26968541666669,143.78362053341002,188.704670675469,270365.197067284,0.0,Well_12,1.23349,56.8859
2003-07-18,24.0,60.18245375,107.38893245672601,60.18245375,157.541155182029,396.27603303602103,311579.895004104,95.34403305259809,Well_13,1.22352,56.9148
2003-07-18,24.0,57.684577083333394,48.2869449180333,99.5466958333334,143.928424846171,319.760253282168,38648.0005069895,0.0,Well_14,1.22292,56.9146
2003-07-19,24.0,42.38103125,63.4317282149093,56.9563333333333,87.24025499682759,208.661167495079,337523.725419223,0.0,Well_12,1.23349,56.8859
2003-07-19,24.0,42.0744666666667,64.96210627062601,42.0744666666667,95.5758878665863,447.47212219752504,374779.92928257096,95.34403305259809,Well_13,1.22352,56.9148
2003-07-19,24.0,38.5501666666667,29.8463833812148,60.1619166666667,88.41587602718269,369.813240250277,44751.0672743455,0.0,Well_14,1.22292,56.9146
2003-07-20,24.0,66.5864604166667,101.06376508186001,90.3452020833333,137.66673721549202,186.98616400210602,332766.22515537904,0.0,Well_12,1.23349,56.8859
2003-07-20,24.0,66.65909791666671,103.272348541825,66.65909791666671,150.894697639585,453.30371950782603,387315.323099609,95.34403305259809,Well_13,1.22352,56.9148
2003-07-20,24.0,61.5105875,46.962617712196,95.43583125,140.728834917738,370.698661752729,44732.0403408275,0.0,Well_14,1.22292,56.9146
2003-07-21,17.25,69.6789583333333,104.57784347910601,94.26344583333339,143.564716243598,147.13557781868002,220743.439937102,0.0,Well_12,1.23349,56.8859
2003-07-21,24.0,55.808690625000004,104.430608053801,55.808690625000004,157.163843181927,341.761919320753,250298.374399908,95.34403305259809,Well_13,1.22352,56.9148
2003-07-21,24.0,52.199059999999996,47.2974237822518,99.5329041666666,143.13740707033702,274.14514411147803,33208.485812249506,0.0,Well_14,1.22292,56.9146
2003-07-22,15.6,65.2932645833333,98.1408907579201,88.3705625,134.659782228808,129.78140640886903,196458.754958878,0.0,Well_12,1.23349,56.8859
2003-07-22,24.0,40.21100125,95.84603717567039,40.21100125,147.264673714569,296.046185558004,182310.20294092802,95.34403305259809,Well_13,1.22352,56.9148
2003-07-22,24.0,44.6868625,44.3044659208369,93.287525,132.972210977466,304.068949224678,36930.9506073188,0.0,Well_14,1.22292,56.9146
2003-07-23,24.0,69.3946770833333,103.715654727281,94.2649041666667,143.499303275383,217.427203757601,318355.595039575,0.0,Well_12,1.23349,56.8859
2003-07-23,24.0,69.2239958333333,102.93745497671601,69.2239958333333,156.93071052992,482.76935101518905,317681.35131730104,95.34403305259809,Well_13,1.22352,56.9148
2003-07-23,24.0,63.07939375,47.9635465363199,99.5455895833333,143.886781367361,380.92867121675704,46156.0520326205,0.0,Well_14,1.22292,56.9146
2003-07-24,24.0,68.56028125,102.11910957932,92.31284375,140.410061274542,214.805635661998,331633.35997947305,0.0,Well_12,1.23349,56.8859
2003-07-24,24.0,68.19721666666659,104.392118563331,68.19721666666659,153.927776149244,472.098643439518,369711.389098196,95.34403305259809,Well_13,1.22352,56.9148
2003-07-24,24.0,58.1840625,47.2023437414132,97.4914458333333,142.53373286875902,314.965911325926,38006.7449112276,0.0,Well_14,1.22292,56.9146
2003-07-25,24.0,67.4790479166667,102.373495196351,92.31027499999989,140.336336276289,198.949500486719,304679.27118845703,0.0,Well_12,1.23349,56.8859
2003-07-25,24.0,68.0240208333333,105.33323201941701,68.0240208333333,153.82224044956902,454.397469076518,370920.645373024,95.34403305259809,Well_13,1.22352,56.9148
2003-07-25,24.0,59.5308104166667,47.423974960378004,97.50654999999999,143.967714291411,352.758619947716,42479.5453802794,0.0,Well_14,1.22292,56.9146
2003-07-26,7.5,70.6052833333332,102.72896259821401,94.2760541666666,143.213111123361,65.7194592226051,108797.21177392101,0.0,Well_12,1.23349,56.8859
2003-07-26,7.5,69.8581645833333,105.808580143222,69.8581645833333,157.021726217224,156.031940851228,129934.218265122,95.34403305259809,Well_13,1.22352,56.9148
2003-07-26,17.25,33.5580483333334,54.1329664671501,99.57960625,152.501044316701,125.878251901061,15662.3197562462,0.0,Well_14,1.22292,56.9146
2003-07-27,13.75,65.1712583333333,103.652241645992,94.25454166666668,143.36924812870402,59.258874650977496,125580.663779935,0.0,Well_12,1.23349,56.8859
2003-07-27,17.0,64.8961625,102.476281051502,64.8961625,156.89846235323202,206.326240315163,113227.110568294,95.34403305259809,Well_13,1.22352,56.9148
2003-07-27,24.0,61.9360125,46.5954426389513,99.5801020833333,146.30895691749,443.174398381768,53588.5751579902,0.0,Well_14,1.22292,56.9146
2003-07-28,24.0,55.5491833333334,100.22216683251501,90.3571916666667,137.269697164147,132.65888222227503,209387.11187375503,0.0,Well_12,1.23349,56.8859
2003-07-28,24.0,65.69464375,100.370356370541,65.69464375,150.476575446892,472.539592957831,285035.110676317,95.34403305259809,Well_13,1.22352,56.9148
2003-07-28,24.0,56.6986895833333,45.87796028875609,95.45781875,141.363903177629,304.40204324960797,36729.91309579361,0.0,Well_14,1.22292,56.9146
2003-07-29,24.0,68.56810416666669,104.020064599272,94.2858375,143.126616013797,201.511971034949,297716.992392356,0.0,Well_12,1.23349,56.8859
2003-07-29,24.0,68.72379375,105.90040411815801,68.72379375,156.901566344399,472.771543336788,322864.688680013,95.34403305259809,Well_13,1.22352,56.9148
2003-07-29,24.0,59.054249999999996,48.1183502837118,99.59882291666659,147.222051124452,316.07555441012005,38198.5142087606,0.0,Well_14,1.22292,56.9146
2003-07-30,24.0,69.1547708333333,104.13469145159999,94.2825020833333,143.076431351239,207.99053835408,314285.34786422603,0.0,Well_12,1.23349,56.8859
2003-07-30,24.0,69.52358125,105.33210291659002,69.52358125,156.701494323144,491.76230852122507,364961.92060345697,95.34403305259809,Well_13,1.22352,56.9148
2003-07-30,24.0,60.764710416666695,47.632315264145,99.5778041666667,145.537792185831,344.56798255576103,41582.2356040594,0.0,Well_14,1.22292,56.9146
2003-07-31,24.0,63.3079125,95.38191550045579,86.42250416666668,131.191332501716,206.681032619195,312716.747804312,0.0,Well_12,1.23349,56.8859
